job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,posting_date,application_deadline,benefits_score,company_name
AI08019,Data Analyst,41060,USD,Entry,Contract,ireland,Mid,ireland,0,Bachelor,0,Education,2024-09-27,2024-10-21,8.5,Predictive Systems
AI08020,Principal Data Scientist,83381,GBP,Entry,Freelance,united kingdom,Large,united kingdom,100,Associate,0,Government,2024-02-14,2024-03-16,5.3,DeepTech Ventures
AI08021,Computer Vision Engineer,117719,EUR,Senior,Freelance,france,Small,france,0,PhD,7,Healthcare,2024-05-25,2024-07-02,6.7,Quantum Computing Inc
AI08022,NLP Engineer,188571,USD,Senior,Full Time,denmark,Mid,sweden,0,PhD,9,Gaming,2024-01-31,2024-03-28,6.4,Cognitive Computing
AI08023,AI Specialist,92665,USD,Mid,Freelance,canada,Small,canada,100,Bachelor,4,Retail,2025-02-09,2025-03-31,5.6,Predictive Systems
AI08024,Principal Data Scientist,317635,USD,Executive,Contract,switzerland,Large,switzerland,50,Bachelor,10,Telecommunications,2024-10-26,2024-12-05,9.0,TechCorp Inc
AI08025,Autonomous Systems Engineer,212098,USD,Executive,Contract,canada,Large,canada,0,Associate,15,Gaming,2024-10-27,2024-12-30,7.4,Neural Networks Co
AI08026,NLP Engineer,57311,USD,Entry,Part Time,ireland,Large,ireland,100,Master,0,Government,2024-05-28,2024-07-28,8.3,Cognitive Computing
AI08027,Data Engineer,194929,GBP,Executive,Freelance,united kingdom,Small,united kingdom,100,Associate,10,Gaming,2024-03-02,2024-04-13,9.2,Autonomous Tech
AI08028,NLP Engineer,33854,USD,Entry,Part Time,india,Small,india,100,Master,1,Education,2025-01-24,2025-03-27,7.2,Machine Intelligence Group
AI08029,AI Architect,102466,USD,Senior,Part Time,india,Large,austria,0,Bachelor,9,Healthcare,2024-10-07,2024-10-25,6.0,Autonomous Tech
AI08030,Machine Learning Researcher,104697,USD,Senior,Contract,japan,Mid,japan,0,Associate,7,Energy,2025-01-17,2025-03-04,7.8,DataVision Ltd
AI08031,Autonomous Systems Engineer,82938,USD,Senior,Freelance,austria,Mid,austria,100,Master,6,Technology,2024-03-24,2024-04-22,8.6,Smart Analytics
AI08032,Principal Data Scientist,127703,USD,Senior,Freelance,sweden,Large,sweden,100,Master,8,Manufacturing,2024-03-13,2024-04-17,7.1,Advanced Robotics
AI08033,Deep Learning Engineer,323760,USD,Executive,Part Time,switzerland,Mid,switzerland,100,Associate,12,Energy,2024-09-10,2024-10-29,8.9,Neural Networks Co
AI08034,ML Ops Engineer,55171,USD,Mid,Full Time,japan,Mid,japan,0,Master,2,Education,2024-12-03,2024-12-22,9.4,Cloud AI Solutions
AI08035,Research Scientist,55350,USD,Mid,Contract,austria,Small,austria,50,Master,4,Manufacturing,2024-12-09,2025-01-18,9.4,AI Innovations
AI08036,AI Architect,107966,USD,Mid,Contract,sweden,Mid,sweden,100,Associate,3,Energy,2024-11-14,2025-01-13,8.2,Cloud AI Solutions
AI08037,AI Specialist,179795,USD,Executive,Contract,finland,Large,finland,0,Associate,12,Energy,2025-01-08,2025-03-13,7.4,Machine Intelligence Group
AI08038,Machine Learning Researcher,76577,USD,Senior,Full Time,austria,Small,austria,0,Master,9,Technology,2024-10-06,2024-12-02,9.5,DeepTech Ventures
AI08039,AI Architect,189238,EUR,Executive,Freelance,netherlands,Mid,netherlands,0,Master,11,Gaming,2024-05-15,2024-07-18,10.0,Advanced Robotics
AI08040,Research Scientist,247997,EUR,Executive,Full Time,netherlands,Mid,austria,0,Associate,10,Gaming,2024-05-19,2024-06-05,7.1,Predictive Systems
AI08041,Data Analyst,89402,USD,Senior,Part Time,canada,Small,sweden,50,Master,5,Education,2024-01-03,2024-02-07,6.7,AI Innovations
AI08042,Robotics Engineer,98939,EUR,Mid,Part Time,netherlands,Small,netherlands,50,PhD,4,Consulting,2025-02-02,2025-04-16,7.3,Future Systems
AI08043,Machine Learning Engineer,315053,USD,Executive,Full Time,denmark,Large,denmark,50,Bachelor,13,Consulting,2024-05-23,2024-07-05,9.9,DeepTech Ventures
AI08044,AI Software Engineer,106831,USD,Mid,Freelance,sweden,Large,singapore,0,PhD,2,Government,2024-01-05,2024-03-13,6.6,Algorithmic Solutions
AI08045,Deep Learning Engineer,84780,USD,Senior,Full Time,israel,Small,israel,100,Master,7,Transportation,2024-05-08,2024-06-14,9.1,Smart Analytics
AI08046,AI Consultant,119609,USD,Entry,Part Time,denmark,Large,sweden,100,Bachelor,1,Technology,2024-08-25,2024-10-24,5.8,Autonomous Tech
AI08047,ML Ops Engineer,75400,USD,Entry,Part Time,switzerland,Small,germany,50,Master,1,Telecommunications,2024-11-15,2024-12-17,9.1,Cognitive Computing
AI08048,Deep Learning Engineer,189230,USD,Senior,Part Time,norway,Mid,norway,50,PhD,5,Energy,2024-05-13,2024-06-27,5.2,Future Systems
AI08049,NLP Engineer,112025,USD,Mid,Freelance,denmark,Mid,denmark,0,Associate,2,Manufacturing,2025-03-20,2025-04-20,7.9,DataVision Ltd
AI08050,ML Ops Engineer,62697,EUR,Entry,Contract,germany,Small,germany,0,PhD,1,Healthcare,2024-06-17,2024-08-13,7.2,Autonomous Tech
AI08051,Research Scientist,89276,USD,Mid,Contract,canada,Mid,canada,50,Bachelor,4,Real Estate,2024-03-10,2024-04-13,6.9,Machine Intelligence Group
AI08052,AI Architect,82411,USD,Senior,Full Time,china,Small,china,100,Bachelor,7,Manufacturing,2024-07-30,2024-09-11,5.5,Advanced Robotics
AI08053,AI Architect,133223,EUR,Senior,Full Time,netherlands,Small,netherlands,50,Associate,7,Automotive,2025-04-23,2025-05-24,9.2,Machine Intelligence Group
AI08054,AI Software Engineer,170494,USD,Senior,Part Time,switzerland,Large,united kingdom,50,Master,5,Government,2024-05-27,2024-07-31,5.6,Quantum Computing Inc
AI08055,Data Engineer,92756,USD,Senior,Freelance,israel,Large,israel,100,PhD,6,Gaming,2024-03-01,2024-04-24,9.9,Advanced Robotics
AI08056,AI Architect,185392,USD,Executive,Part Time,sweden,Large,sweden,50,Master,11,Technology,2025-02-14,2025-04-15,9.7,Autonomous Tech
AI08057,Research Scientist,224557,EUR,Executive,Contract,germany,Small,united kingdom,100,Master,17,Retail,2024-07-01,2024-09-08,5.4,DeepTech Ventures
AI08058,Data Analyst,77969,USD,Senior,Part Time,austria,Small,austria,50,Master,6,Gaming,2024-01-16,2024-03-21,7.9,DataVision Ltd
AI08059,Computer Vision Engineer,66118,USD,Entry,Freelance,sweden,Large,sweden,100,PhD,1,Healthcare,2024-04-13,2024-05-21,9.2,Quantum Computing Inc
AI08060,Robotics Engineer,82861,EUR,Mid,Part Time,france,Large,south korea,100,Associate,2,Automotive,2024-09-17,2024-10-09,6.9,Cloud AI Solutions
AI08061,ML Ops Engineer,122200,USD,Executive,Freelance,finland,Small,finland,50,Bachelor,13,Automotive,2024-04-25,2024-06-18,8.3,Smart Analytics
AI08062,AI Research Scientist,91602,USD,Mid,Full Time,singapore,Small,singapore,0,PhD,3,Manufacturing,2025-03-04,2025-03-31,9.6,Algorithmic Solutions
AI08063,Machine Learning Engineer,94746,EUR,Mid,Part Time,germany,Large,germany,50,PhD,2,Transportation,2025-02-02,2025-02-28,7.9,AI Innovations
AI08064,Autonomous Systems Engineer,133414,USD,Mid,Contract,switzerland,Small,switzerland,50,Master,4,Government,2025-04-05,2025-05-22,6.3,Autonomous Tech
AI08065,AI Research Scientist,102892,EUR,Mid,Freelance,france,Large,china,0,PhD,2,Transportation,2024-11-30,2024-12-25,8.1,TechCorp Inc
AI08066,Data Scientist,40453,USD,Entry,Contract,china,Small,china,100,Master,0,Technology,2024-05-04,2024-07-15,9.1,Algorithmic Solutions
AI08067,ML Ops Engineer,68286,USD,Mid,Part Time,india,Large,canada,0,PhD,3,Transportation,2024-06-11,2024-06-25,5.6,Smart Analytics
AI08068,Robotics Engineer,170290,USD,Executive,Full Time,sweden,Mid,united states,50,Master,11,Transportation,2024-07-06,2024-09-05,6.4,Digital Transformation LLC
AI08069,AI Consultant,38479,USD,Entry,Contract,south korea,Small,south korea,50,Associate,1,Finance,2024-04-29,2024-06-11,9.4,Advanced Robotics
AI08070,Data Scientist,86738,USD,Entry,Full Time,australia,Large,united states,100,Associate,0,Gaming,2025-04-29,2025-05-24,5.5,Machine Intelligence Group
AI08071,Robotics Engineer,140193,EUR,Senior,Freelance,netherlands,Large,united states,50,Master,5,Retail,2025-03-08,2025-05-20,8.1,Digital Transformation LLC
AI08072,Deep Learning Engineer,98717,USD,Senior,Part Time,ireland,Mid,denmark,0,Associate,6,Automotive,2024-12-20,2025-02-05,8.8,Cognitive Computing
AI08073,Data Engineer,60525,USD,Mid,Part Time,south korea,Mid,south korea,100,Associate,4,Automotive,2024-04-04,2024-05-04,5.5,AI Innovations
AI08074,Head of AI,119846,USD,Mid,Freelance,singapore,Large,singapore,100,Bachelor,3,Automotive,2025-01-15,2025-02-25,8.5,Digital Transformation LLC
AI08075,ML Ops Engineer,121788,USD,Executive,Full Time,india,Mid,india,100,Master,10,Energy,2024-06-26,2024-07-16,5.7,DeepTech Ventures
AI08076,Head of AI,145872,EUR,Senior,Full Time,netherlands,Large,canada,50,Bachelor,7,Consulting,2025-04-25,2025-07-03,8.1,TechCorp Inc
AI08077,AI Consultant,81402,GBP,Mid,Part Time,united kingdom,Small,canada,100,Associate,2,Consulting,2025-04-02,2025-04-23,8.3,TechCorp Inc
AI08078,AI Specialist,114487,USD,Mid,Part Time,denmark,Large,sweden,50,PhD,4,Technology,2024-04-06,2024-05-13,6.1,AI Innovations
AI08079,AI Research Scientist,161789,USD,Senior,Contract,united states,Mid,japan,50,PhD,8,Consulting,2024-10-13,2024-11-01,8.5,Predictive Systems
AI08080,Computer Vision Engineer,141241,USD,Executive,Full Time,finland,Mid,finland,100,Master,19,Healthcare,2024-09-08,2024-10-25,5.6,DeepTech Ventures
AI08081,Head of AI,76792,EUR,Entry,Part Time,netherlands,Small,netherlands,0,Master,0,Automotive,2024-12-26,2025-01-21,7.4,DataVision Ltd
AI08082,ML Ops Engineer,90201,USD,Entry,Contract,australia,Large,south korea,0,Associate,1,Gaming,2025-03-13,2025-04-02,9.5,Cloud AI Solutions
AI08083,NLP Engineer,83572,USD,Entry,Freelance,switzerland,Small,switzerland,50,Master,0,Gaming,2024-09-22,2024-11-20,8.1,DeepTech Ventures
AI08084,Data Analyst,134990,USD,Senior,Freelance,sweden,Small,sweden,50,Bachelor,9,Real Estate,2024-02-14,2024-04-08,7.8,Predictive Systems
AI08085,Principal Data Scientist,80468,USD,Senior,Full Time,ireland,Mid,ireland,100,Associate,5,Automotive,2025-02-24,2025-04-30,5.4,DeepTech Ventures
AI08086,Research Scientist,114339,USD,Executive,Part Time,israel,Large,israel,0,Associate,16,Healthcare,2024-11-02,2025-01-09,6.1,DataVision Ltd
AI08087,Computer Vision Engineer,69039,USD,Senior,Part Time,india,Small,india,50,Master,7,Consulting,2024-04-04,2024-04-29,8.1,Predictive Systems
AI08088,Deep Learning Engineer,102220,EUR,Senior,Freelance,france,Small,singapore,0,PhD,7,Technology,2024-02-07,2024-03-14,9.5,Digital Transformation LLC
AI08089,Computer Vision Engineer,209331,USD,Executive,Part Time,switzerland,Small,switzerland,100,Master,15,Gaming,2024-10-21,2024-11-15,6.9,Cloud AI Solutions
AI08090,ML Ops Engineer,189488,USD,Executive,Contract,australia,Mid,australia,100,PhD,16,Automotive,2024-11-14,2025-01-08,6.0,AI Innovations
AI08091,Research Scientist,95420,USD,Mid,Freelance,united states,Mid,austria,0,Associate,3,Telecommunications,2024-10-26,2024-11-28,6.3,Future Systems
AI08092,Research Scientist,94600,USD,Senior,Contract,china,Mid,france,100,Bachelor,8,Gaming,2024-10-13,2024-12-03,6.3,Cognitive Computing
AI08093,Computer Vision Engineer,60643,USD,Mid,Full Time,finland,Large,india,50,PhD,2,Finance,2024-07-28,2024-09-20,6.7,Quantum Computing Inc
AI08094,Head of AI,173728,EUR,Executive,Freelance,france,Large,south korea,0,Master,12,Manufacturing,2025-04-26,2025-05-20,5.5,AI Innovations
AI08095,Data Engineer,157188,USD,Mid,Full Time,norway,Large,norway,100,Master,4,Retail,2025-01-19,2025-03-25,9.9,Algorithmic Solutions
AI08096,Computer Vision Engineer,48742,USD,Mid,Part Time,austria,Small,austria,0,PhD,3,Automotive,2024-03-16,2024-04-13,6.9,TechCorp Inc
AI08097,AI Architect,33220,USD,Entry,Full Time,japan,Small,finland,50,PhD,1,Automotive,2024-12-20,2025-01-13,9.7,Future Systems
AI08098,Research Scientist,45107,USD,Entry,Freelance,ireland,Mid,ireland,0,Master,0,Retail,2024-08-26,2024-09-20,6.3,Machine Intelligence Group
AI08099,Machine Learning Engineer,51758,USD,Entry,Full Time,india,Mid,australia,0,Associate,0,Retail,2024-04-09,2024-05-03,9.3,Future Systems
AI08100,Research Scientist,108196,USD,Mid,Full Time,singapore,Large,singapore,100,Master,3,Retail,2025-01-23,2025-02-18,9.0,Cloud AI Solutions
AI08101,Machine Learning Researcher,226538,EUR,Executive,Part Time,germany,Large,germany,100,Master,14,Automotive,2024-05-11,2024-07-06,9.8,DeepTech Ventures
AI08102,AI Architect,49372,USD,Mid,Contract,israel,Small,australia,0,PhD,3,Automotive,2024-04-22,2024-05-27,5.6,Advanced Robotics
AI08103,Principal Data Scientist,176334,USD,Executive,Contract,south korea,Mid,south korea,0,Associate,13,Telecommunications,2024-02-28,2024-03-31,6.2,Smart Analytics
AI08104,Head of AI,58958,USD,Entry,Part Time,canada,Mid,canada,50,Bachelor,1,Energy,2025-01-30,2025-03-26,6.9,Quantum Computing Inc
AI08105,Data Scientist,242800,USD,Executive,Full Time,united states,Large,united states,50,PhD,19,Government,2024-12-07,2025-02-08,9.2,Future Systems
AI08106,AI Software Engineer,53234,EUR,Entry,Full Time,germany,Small,singapore,50,Master,1,Energy,2024-06-24,2024-07-30,7.0,Digital Transformation LLC
AI08107,Principal Data Scientist,154476,USD,Executive,Full Time,austria,Mid,austria,0,PhD,10,Consulting,2025-01-12,2025-03-03,5.1,Quantum Computing Inc
AI08108,Data Analyst,100929,USD,Executive,Part Time,israel,Mid,france,0,Master,11,Finance,2024-11-30,2024-12-27,9.7,Cloud AI Solutions
AI08109,AI Software Engineer,119739,USD,Mid,Full Time,sweden,Large,sweden,100,Associate,2,Media,2024-06-09,2024-07-26,5.4,Smart Analytics
AI08110,Robotics Engineer,116617,USD,Senior,Freelance,india,Large,netherlands,100,Bachelor,9,Manufacturing,2024-09-04,2024-10-06,5.9,Machine Intelligence Group
AI08111,Data Scientist,64168,EUR,Entry,Freelance,france,Small,france,100,Associate,1,Transportation,2024-12-04,2025-01-20,10.0,AI Innovations
AI08112,Computer Vision Engineer,182702,USD,Executive,Contract,ireland,Large,ireland,100,Bachelor,19,Real Estate,2024-08-13,2024-10-24,8.0,Autonomous Tech
AI08113,AI Consultant,55761,EUR,Entry,Full Time,germany,Small,japan,50,Master,0,Energy,2024-08-30,2024-09-14,6.0,Autonomous Tech
AI08114,NLP Engineer,123483,USD,Executive,Part Time,finland,Small,finland,0,PhD,12,Consulting,2024-03-03,2024-03-19,5.8,DataVision Ltd
AI08115,Data Engineer,186106,USD,Executive,Contract,sweden,Small,sweden,100,Master,16,Gaming,2024-05-06,2024-06-16,5.7,Autonomous Tech
AI08116,Data Analyst,82435,USD,Entry,Contract,norway,Small,norway,100,Bachelor,1,Real Estate,2025-04-03,2025-05-16,8.6,Machine Intelligence Group
AI08117,Research Scientist,119822,USD,Entry,Part Time,norway,Large,austria,0,Master,1,Transportation,2025-01-19,2025-04-01,6.9,TechCorp Inc
AI08118,Head of AI,47475,USD,Entry,Contract,finland,Mid,denmark,50,Bachelor,1,Retail,2025-03-31,2025-04-18,7.2,Neural Networks Co
AI08119,AI Software Engineer,90988,USD,Mid,Part Time,australia,Large,australia,50,PhD,4,Manufacturing,2024-08-04,2024-09-05,7.8,Predictive Systems
AI08120,Robotics Engineer,197200,EUR,Executive,Full Time,france,Small,japan,50,PhD,15,Government,2024-02-22,2024-04-23,6.1,Cognitive Computing
AI08121,Research Scientist,164115,USD,Senior,Freelance,norway,Mid,norway,100,Bachelor,7,Education,2024-11-06,2024-11-24,5.1,DeepTech Ventures
AI08122,AI Product Manager,154415,USD,Executive,Part Time,japan,Mid,denmark,100,Master,18,Media,2024-05-12,2024-07-12,7.7,DeepTech Ventures
AI08123,AI Product Manager,90799,EUR,Mid,Freelance,germany,Mid,germany,100,PhD,4,Automotive,2024-02-22,2024-04-07,9.6,Neural Networks Co
AI08124,AI Architect,123204,USD,Senior,Part Time,sweden,Large,sweden,0,Associate,9,Media,2024-06-17,2024-07-10,9.1,Advanced Robotics
AI08125,ML Ops Engineer,68430,USD,Entry,Freelance,canada,Large,canada,50,Associate,0,Retail,2024-10-10,2024-12-21,5.0,AI Innovations
AI08126,AI Architect,120929,EUR,Senior,Part Time,netherlands,Small,denmark,100,PhD,9,Gaming,2024-12-20,2025-02-20,5.1,Smart Analytics
AI08127,Principal Data Scientist,114466,USD,Mid,Freelance,australia,Large,australia,0,Bachelor,2,Finance,2024-12-22,2025-01-14,5.6,Predictive Systems
AI08128,AI Consultant,50195,USD,Entry,Part Time,china,Small,china,0,Master,1,Gaming,2024-01-02,2024-02-27,7.6,Neural Networks Co
AI08129,AI Consultant,126577,USD,Mid,Part Time,sweden,Large,sweden,50,Bachelor,3,Technology,2025-02-18,2025-03-13,7.5,AI Innovations
AI08130,Data Analyst,74923,USD,Mid,Freelance,south korea,Mid,south korea,0,Master,3,Technology,2024-07-05,2024-09-10,9.1,DeepTech Ventures
AI08131,AI Architect,38953,USD,Entry,Full Time,south korea,Small,south korea,100,PhD,1,Government,2024-10-30,2024-12-19,8.0,Future Systems
AI08132,Computer Vision Engineer,81633,GBP,Entry,Contract,united kingdom,Mid,united kingdom,50,PhD,0,Technology,2024-09-28,2024-10-18,8.9,Machine Intelligence Group
AI08133,AI Software Engineer,52763,USD,Entry,Contract,israel,Large,israel,0,PhD,0,Retail,2024-02-20,2024-03-10,6.3,DataVision Ltd
AI08134,Computer Vision Engineer,63837,USD,Entry,Contract,austria,Large,austria,0,PhD,1,Gaming,2024-10-19,2024-12-12,6.4,Digital Transformation LLC
AI08135,Head of AI,159898,GBP,Senior,Full Time,united kingdom,Mid,united kingdom,50,Bachelor,8,Retail,2024-01-09,2024-03-13,5.8,DataVision Ltd
AI08136,Deep Learning Engineer,90442,USD,Entry,Part Time,switzerland,Small,switzerland,100,Bachelor,0,Automotive,2024-09-28,2024-12-02,6.9,Quantum Computing Inc
AI08137,Data Engineer,47095,USD,Entry,Freelance,australia,Small,australia,50,PhD,1,Real Estate,2024-09-06,2024-10-28,7.5,Digital Transformation LLC
AI08138,AI Consultant,100060,EUR,Mid,Contract,germany,Mid,germany,50,Master,3,Healthcare,2024-03-30,2024-05-03,9.1,Predictive Systems
AI08139,Robotics Engineer,223261,EUR,Executive,Freelance,france,Large,france,0,Associate,13,Media,2024-07-16,2024-08-27,7.3,Digital Transformation LLC
AI08140,Deep Learning Engineer,74942,USD,Entry,Part Time,sweden,Large,switzerland,50,PhD,0,Healthcare,2024-06-11,2024-07-16,7.8,Machine Intelligence Group
AI08141,Head of AI,163845,USD,Senior,Part Time,united states,Mid,singapore,0,Master,5,Healthcare,2025-01-31,2025-04-08,8.6,Autonomous Tech
AI08142,Head of AI,333453,USD,Executive,Freelance,united states,Large,south korea,100,Master,16,Retail,2024-01-23,2024-04-04,6.5,Machine Intelligence Group
AI08143,Data Engineer,160596,EUR,Executive,Freelance,france,Small,denmark,50,Associate,12,Government,2024-09-12,2024-10-18,5.4,DataVision Ltd
AI08144,Data Engineer,108792,USD,Entry,Full Time,united states,Large,united states,50,PhD,1,Energy,2024-01-17,2024-03-28,6.5,DeepTech Ventures
AI08145,Robotics Engineer,219984,USD,Senior,Full Time,denmark,Large,canada,100,Bachelor,5,Consulting,2025-02-13,2025-03-08,6.0,Cloud AI Solutions
AI08146,Research Scientist,72150,EUR,Entry,Freelance,germany,Small,germany,50,Associate,0,Finance,2024-05-30,2024-07-23,5.7,Smart Analytics
AI08147,Deep Learning Engineer,178649,USD,Executive,Contract,canada,Small,canada,100,Bachelor,15,Manufacturing,2024-02-02,2024-04-01,7.9,Machine Intelligence Group
AI08148,AI Software Engineer,63856,USD,Entry,Contract,south korea,Large,south korea,50,Master,1,Manufacturing,2024-06-24,2024-09-03,7.4,Digital Transformation LLC
AI08149,Principal Data Scientist,211993,EUR,Executive,Part Time,germany,Small,germany,100,Associate,10,Government,2024-03-09,2024-04-15,8.0,AI Innovations
AI08150,Data Engineer,129688,USD,Senior,Full Time,singapore,Mid,israel,0,Bachelor,9,Transportation,2024-12-18,2025-01-08,8.3,Autonomous Tech
AI08151,Data Analyst,49564,USD,Entry,Full Time,finland,Small,finland,0,PhD,1,Energy,2024-09-22,2024-11-07,6.4,Cloud AI Solutions
AI08152,AI Architect,73305,USD,Senior,Full Time,china,Small,united states,0,Master,8,Consulting,2024-11-24,2024-12-31,8.3,Cloud AI Solutions
AI08153,AI Research Scientist,197195,USD,Senior,Part Time,denmark,Large,denmark,100,Master,6,Gaming,2024-09-22,2024-11-29,8.3,Cognitive Computing
AI08154,AI Architect,98483,USD,Senior,Freelance,south korea,Mid,south korea,50,Master,9,Transportation,2024-04-21,2024-05-26,8.1,Cognitive Computing
AI08155,Autonomous Systems Engineer,155083,EUR,Senior,Contract,france,Large,austria,50,PhD,7,Consulting,2024-05-14,2024-07-24,8.9,Cognitive Computing
